step,x,y,z
0,-1.25,0.902314305305481,3.0
1,-1.25,0.902314305305481,3.0
2,-1.25,0.902314305305481,3.0
3,-1.25,0.902314305305481,3.0
4,-1.25,0.902314305305481,3.0
5,-1.25,0.902314305305481,3.0
6,-1.5,0.902314305305481,3.0
7,-1.75,0.902314305305481,3.0
8,-1.75,0.902314305305481,3.0
9,-1.75,0.902314305305481,2.75
10,-1.75,0.902314305305481,2.5
11,-1.75,0.902314305305481,2.25
12,-1.75,0.902314305305481,2.0
13,-1.75,0.902314305305481,1.75
14,-1.75,0.902314305305481,1.75
15,-2.0,0.902314305305481,1.75
16,-2.25,0.902314305305481,1.75
17,-2.5,0.902314305305481,1.75
18,-2.75,0.902314305305481,1.75
19,-3.0,0.902314305305481,1.75
20,-3.25,0.902314305305481,1.75
21,-3.5,0.902314305305481,1.75
22,-3.75,0.902314305305481,1.75
23,-3.75,0.902314305305481,1.75
24,-3.75,0.902314305305481,2.0
25,-3.75,0.902314305305481,2.25
26,-3.75,0.902314305305481,2.5
27,-3.75,0.902314305305481,2.5
28,-3.75,0.902314305305481,2.5
29,-3.75,0.902314305305481,2.5
30,-3.75,0.902314305305481,2.5
31,-3.75,0.902314305305481,2.5
32,-3.75,0.902314305305481,2.5
33,-3.75,0.902314305305481,2.5
34,-3.75,0.902314305305481,2.5
35,-3.75,0.902314305305481,2.5
36,-3.75,0.902314305305481,2.25
37,-3.75,0.902314305305481,2.0
38,-3.75,0.902314305305481,1.75
39,-3.75,0.902314305305481,1.5
40,-3.75,0.902314305305481,1.25
41,-3.75,0.902314305305481,1.0
42,-3.75,0.902314305305481,1.0
43,-3.5,0.902314305305481,1.0
44,-3.25,0.902314305305481,1.0
45,-3.0,0.902314305305481,1.0
46,-2.75,0.902314305305481,1.0
47,-2.5,0.902314305305481,1.0
48,-2.25,0.902314305305481,1.0
49,-2.25,0.902314305305481,1.0
50,-2.25,0.902314305305481,1.0
51,-2.25,0.902314305305481,1.0
52,-2.5,0.902314305305481,1.0
53,-2.75,0.902314305305481,1.0
54,-2.75,0.902314305305481,1.0
55,-2.75,0.902314305305481,0.75
56,-2.75,0.902314305305481,0.5
57,-2.75,0.902314305305481,0.25
58,-2.75,0.902314305305481,0.25
59,-2.75,0.902314305305481,0.25
60,-2.75,0.902314305305481,0.25
61,-2.75,0.902314305305481,0.25
62,-2.75,0.902314305305481,0.25
63,-2.75,0.902314305305481,0.25
64,-2.75,0.902314305305481,0.25
65,-2.75,0.902314305305481,0.25
66,-2.75,0.902314305305481,0.25
67,-2.75,0.902314305305481,0.5
68,-2.75,0.902314305305481,0.75
69,-2.75,0.902314305305481,0.75
70,-2.5,0.902314305305481,0.75
71,-2.25,0.902314305305481,0.75
72,-2.0,0.902314305305481,0.75
73,-2.0,0.902314305305481,0.75
74,-2.0,0.902314305305481,0.5
75,-2.0,0.902314305305481,0.5
76,-1.75,0.902314305305481,0.5
77,-1.5,0.902314305305481,0.5
78,-1.25,0.902314305305481,0.5
79,-1.25,0.902314305305481,0.5
