step,x,y,z
0,-3.0,0.9070531129837036,2.75
1,-3.0,0.9070531129837036,2.75
2,-3.0,0.9070531129837036,2.75
3,-3.0,0.9070531129837036,2.75
4,-3.0,0.9070531129837036,2.75
5,-3.0,0.9070531129837036,2.75
6,-3.0,0.9070531129837036,2.75
7,-3.25,0.9070531129837036,2.75
8,-3.5,0.9070531129837036,2.75
9,-3.5,0.9070531129837036,2.75
10,-3.5,0.9070531129837036,2.5
11,-3.5,0.9070531129837036,2.25
12,-3.5,0.9070531129837036,2.0
13,-3.5,0.9070531129837036,1.75
14,-3.5,0.9070531129837036,1.5
15,-3.5,0.9070531129837036,1.25
16,-3.5,0.9070531129837036,1.0
17,-3.5,0.9070531129837036,1.0
18,-3.5,0.9070531129837036,1.0
19,-3.5,0.9070531129837036,1.0
20,-3.5,0.9070531129837036,1.0
21,-3.5,0.9070531129837036,1.0
22,-3.5,0.9070531129837036,1.0
23,-3.5,0.9070531129837036,1.0
24,-3.5,0.9070531129837036,0.75
25,-3.5,0.9070531129837036,0.75
26,-3.5,0.9070531129837036,0.75
27,-3.5,0.9070531129837036,0.75
28,-3.5,0.9070531129837036,0.75
29,-3.5,0.9070531129837036,0.75
30,-3.5,0.9070531129837036,0.75
31,-3.5,0.9070531129837036,0.75
32,-3.5,0.9070531129837036,0.75
33,-3.75,0.9070531129837036,0.75
34,-4.0,0.9070531129837036,0.75
35,-4.0,0.9070531129837036,0.75
36,-4.0,0.9070531129837036,0.75
37,-4.0,0.9070531129837036,0.75
38,-4.0,0.9070531129837036,0.75
39,-4.0,0.9070531129837036,0.75
40,-4.0,0.9070531129837036,0.75
41,-4.0,0.9070531129837036,0.75
42,-4.0,0.9070531129837036,0.75
43,-4.0,0.9070531129837036,0.75
44,-4.0,0.9070531129837036,0.75
45,-4.0,0.9070531129837036,0.75
46,-4.0,0.9070531129837036,0.75
47,-4.0,0.9070531129837036,0.75
48,-4.0,0.9070531129837036,0.75
49,-4.0,0.9070531129837036,0.75
50,-4.0,0.9070531129837036,0.75
51,-3.75,0.9070531129837036,0.75
52,-3.5,0.9070531129837036,0.75
53,-3.5,0.9070531129837036,0.75
54,-3.5,0.9070531129837036,0.5
55,-3.5,0.9070531129837036,0.5
56,-3.25,0.9070531129837036,0.5
57,-3.0,0.9070531129837036,0.5
58,-3.0,0.9070531129837036,0.5
59,-3.0,0.9070531129837036,0.5
60,-3.0,0.9070531129837036,0.5
61,-3.25,0.9070531129837036,0.5
62,-3.5,0.9070531129837036,0.5
63,-3.5,0.9070531129837036,0.5
